2016/09/11,11:45:29,254.48991898,48°39.97'N,068°34.94'W,1.37760302953E-03,8.61683957756E-05,8.77015937456E-04,9.83419462759E-05,2.77315850840E-03,1.83888756340E-04,2.72974288196E-03,1.93648587737E-04,4.13041405533E-03,2.52798783279E-04,1.06513636056E-03,7.08225877263E-05,8.31104886442E-04,8.95516963435E-05,Nul
2016/09/11,12:00:30,254.50034722,48°39.96'N,068°34.96'W,1.39507124489E-03,8.36402987317E-05,9.35909517407E-04,1.09582495344E-04,2.90997538927E-03,1.92041243138E-04,2.90416820661E-03,2.02191527646E-04,4.41561850562E-03,2.66256266793E-04,1.09769871449E-03,7.03888619770E-05,8.84080038015E-04,9.09689355678E-05,Ouvert
2016/09/11,12:15:30,254.51076389,48°39.96'N,068°34.99'W,1.15826788183E-02,7.31048948369E-04,1.52446598382E-02,9.51985508681E-04,3.22118905469E-02,1.84524950779E-03,3.66696851044E-02,2.03732488246E-03,5.32351902221E-02,2.81093354859E-03,1.25965133286E-02,8.19514189591E-04,1.78876791670E-02,1.19497053618E-03,Ouvert
2016/09/11,12:30:31,254.52119213,48°39.97'N,068°35.02'W,1.17966429440E-02,9.90907280145E-04,1.56449623095E-02,1.25877983205E-03,3.30878594043E-02,2.26980687498E-03,3.78310050924E-02,2.48386238902E-03,5.57791213683E-02,3.21436052812E-03,1.33639464918E-02,1.04107120350E-03,1.93069830032E-02,1.51884556927E-03,Ouvert
2016/09/11,12:45:31,254.53160880,48°39.96'N,068°35.04'W,1.78289139326E-02,1.77003956140E-03,2.38224125808E-02,2.32405070279E-03,5.12450681839E-02,3.95123724887E-03,5.95490591894E-02,4.35421442262E-03,9.19501431782E-02,5.52496090477E-03,2.12583201266E-02,2.11561837932E-03,3.18019349576E-02,3.26347961087E-03,Ouvert
2016/09/11,13:00:30,254.54201389,48°39.95'N,068°35.06'W,1.33796198867E-02,1.91328276817E-03,1.73736224715E-02,2.57875078102E-03,3.61943805997E-02,4.99347932963E-03,4.16862041790E-02,5.68302470705E-03,6.34618442788E-02,8.40272197041E-03,1.59593260263E-02,2.52205268873E-03,2.39984188303E-02,3.86460833638E-03,Ouvert
2016/09/11,14:00:32,254.58370370,48°39.95'N,068°35.14'W,3.98016963324E-02,6.00145259938E-03,5.67088716475E-02,8.20938695213E-03,1.22308913373E-01,1.54549625989E-02,1.46529139950E-01,1.78932976738E-02,2.42565284818E-01,2.50726339016E-02,5.98636064848E-02,8.09675443317E-03,9.62423701866E-02,1.30154392635E-02,Ouvert
2016/09/11,14:15:30,254.59409722,48°39.95'N,068°35.14'W,3.93828559512E-02,6.66009748022E-03,5.49136711620E-02,9.01504979115E-03,1.16280554547E-01,1.68829305432E-02,1.39002563840E-01,1.95975784345E-02,2.30542299834E-01,2.78328578655E-02,5.50325590212E-02,7.93623179775E-03,8.66943128126E-02,1.23178611184E-02,Ouvert
2016/09/11,14:45:31,254.61494213,48°39.95'N,068°35.14'W,1.28533074340E-02,1.78895614863E-03,1.63633738626E-02,2.30284857798E-03,3.47641711765E-02,4.21860319348E-03,4.15088779838E-02,4.98096731826E-03,6.92187012908E-02,7.11941848287E-03,1.69473217064E-02,2.19442967246E-03,2.67892370076E-02,3.62780687526E-03,Ouvert
2016/09/11,15:00:31,254.62535880,48°39.95'N,068°35.12'W,1.47520651555E-02,2.18626120642E-03,1.88076690815E-02,2.79934581988E-03,4.02748540010E-02,5.09566985263E-03,4.80906582060E-02,5.93978381507E-03,8.10326072332E-02,8.28461227581E-03,1.99371081794E-02,2.79342323119E-03,3.18409248986E-02,4.65867323505E-03,Ouvert
